year,country,player_name,birth_date,position,squad_club,match_status,match_confidence,match_reason,transfermarkt_player_id,transfermarkt_name,value_eur,valuation_date,squad_source_url
2002,Costa Rica,Álvaro Mesén,1972-12-24,GK,Alajuelense,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Costa Rica,Rodrigo Cordero,1973-12-04,MF,Herediano,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Costa Rica,William Sunsing,1977-05-12,FW,Herediano,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Costa Rica,Pablo Chinchilla,1978-12-21,DF,Alajuelense,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Costa Rica,Lester Morgan,1976-05-02,GK,Herediano,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Rüştü Reçber,1973-05-10,GK,Fenerbahçe,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Emre Aşık,1973-12-13,DF,Galatasaray,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Bülent Korkmaz,1968-11-24,DF,Galatasaray,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Fatih Akyel,1977-12-26,DF,Fenerbahçe,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Alpay Özalan,1973-05-29,DF,Aston Villa,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Arif Erdem,1972-01-02,FW,Galatasaray,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Okan Buruk,1973-10-19,MF,Inter Milan,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Tugay Kerimoğlu,1970-08-24,MF,Blackburn Rovers,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Hakan Şükür,1971-09-01,FW,Parma,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Yıldıray Baştürk,1978-12-24,MF,Bayer Leverkusen,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Hasan Şaş,1976-08-01,FW,Galatasaray,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Ömer Çatkıç,1974-10-15,GK,Gaziantepspor,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Muzzy Izzet,1974-10-31,MF,Leicester City,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Tayfur Havutçu,1970-04-23,MF,Beşiktaş,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Nihat Kahveci,1979-11-23,FW,Real Sociedad,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Ümit Özat,1976-10-30,DF,Fenerbahçe,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,İlhan Mansız,1975-08-10,FW,Beşiktaş,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Ergün Penbe,1972-05-17,MF,Galatasaray,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Abdullah Ercan,1971-12-08,MF,Fenerbahçe,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Hakan Ünsal,1973-05-14,DF,Blackburn Rovers,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Ümit Davala,1973-07-30,MF,Milan,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Turkey,Zafer Özgültekin,1975-03-10,GK,Ankaragücü,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Jerzy Dudek,1973-03-23,GK,Liverpool,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Tomasz Kłos,1973-03-07,DF,1. FC Kaiserslautern,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Jacek Zieliński,1967-10-10,DF,Legia Warsaw,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Michał Żewłakow,1976-04-22,DF,Mouscron,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Tomasz Rząsa,1973-03-11,DF,Feyenoord,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Tomasz Hajto,1972-10-16,DF,Schalke 04,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Piotr Świerczewski,1972-04-08,MF,Marseille,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Cezary Kucharski,1972-02-17,FW,Legia Warsaw,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Paweł Kryszałowicz,1974-06-23,FW,Eintracht Frankfurt,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Radosław Kałużny,1974-02-02,MF,Energie Cottbus,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Emmanuel Olisadebe,1978-12-22,FW,Panathinaikos,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Radosław Majdan,1972-05-10,GK,Göztepe,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Arkadiusz Głowacki,1979-03-13,DF,Wisła Kraków,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Marcin Żewłakow,1976-04-22,FW,Mouscron,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Tomasz Wałdoch,1971-05-10,DF,Schalke 04,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Maciej Murawski,1974-02-20,DF,Legia Warsaw,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Arkadiusz Bąk,1974-10-06,MF,Widzew Łódź,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Jacek Krzynówek,1976-05-15,FW,1. FC Nürnberg,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Maciej Żurawski,1976-09-12,FW,Wisła Kraków,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Jacek Bąk,1973-03-24,DF,Lens,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Marek Koźmiński,1971-02-07,MF,Ancona,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Adam Matysek,1968-07-19,GK,RKS Radomsko,matched,0.7,unique_name,1024787,Adam Matysek,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Poland,Paweł Sibik,1971-02-15,MF,Odra Wodzisław,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Portugal,Vítor Baía,1969-10-15,GK,Porto,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Portugal,Jorge Costa,1971-10-14,DF,Porto,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Portugal,Abel Xavier,1972-11-30,DF,Liverpool,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Portugal,Marco Caneira,1979-02-09,DF,Benfica,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Portugal,Fernando Couto,1969-08-02,DF,Lazio,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Portugal,Paulo Sousa,1970-08-30,MF,Espanyol,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Portugal,Luís Figo,1972-11-04,MF,Real Madrid,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Portugal,Pauleta,1973-04-28,FW,Bordeaux,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Portugal,Jorge Andrade,1978-04-09,DF,Porto,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Portugal,Pedro Barbosa,1970-08-06,MF,Sporting CP,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Portugal,Nélson Pereira,1975-10-20,GK,Sporting CP,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Portugal,Paulo Bento,1969-06-20,MF,Sporting CP,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Portugal,Nuno Frechaut,1977-09-24,DF,Boavista,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Portugal,Capucho,1972-02-21,MF,Porto,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Portugal,Petit,1976-09-25,MF,Boavista,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Portugal,Nuno Gomes,1976-07-05,FW,Fiorentina,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Portugal,Beto,1976-05-03,DF,Sporting CP,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Portugal,Rui Jorge,1973-03-27,DF,Sporting CP,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Lee Woon-jae,1973-04-26,GK,Suwon Samsung Bluewings,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Hyun Young-min,1979-12-25,DF,Ulsan Hyundai Horangi,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Choi Sung-yong,1975-12-25,MF,Suwon Samsung Bluewings,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Choi Jin-cheul,1971-03-26,DF,Jeonbuk Hyundai Motors,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Kim Nam-il,1977-03-14,MF,Jeonnam Dragons,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Yoo Sang-chul,1971-10-18,MF,Kashiwa Reysol,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Kim Tae-young,1970-11-08,DF,Jeonnam Dragons,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Choi Tae-uk,1981-03-13,FW,Anyang LG Cheetahs,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Seol Ki-hyeon,1979-01-08,FW,Anderlecht,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Lee Young-pyo,1977-04-23,DF,FC Seoul,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Choi Yong-soo,1973-09-10,FW,JEF United Ichihara,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Kim Byung-ji,1970-04-08,GK,Pohang Steelers,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Lee Eul-yong,1975-09-08,MF,Bucheon SK,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Lee Chun-soo,1981-07-09,FW,Ulsan Hyundai Horangi,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Lee Min-sung,1973-06-23,DF,Busan I'Cons,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Yoon Jong-hwan,1973-02-16,MF,Cerezo Osaka,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Hwang Sun-hong,1968-07-14,FW,Kashiwa Reysol,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Ahn Jung-hwan,1976-01-27,FW,Perugia,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Hong Myung-bo,1969-02-12,DF,Pohang Steelers,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Park Ji-sung,1981-03-30,MF,Kyoto Purple Sanga,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Song Chong-gug,1979-02-20,MF,Busan I'Cons,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,South Korea,Choi Eun-sung,1971-04-05,GK,Daejeon Citizen,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Frankie Hejduk,1974-08-05,MF,Bayer Leverkusen,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Gregg Berhalter,1973-08-01,DF,Crystal Palace,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Pablo Mastroeni,1976-08-29,DF,Colorado Rapids,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,John O'Brien,1977-08-29,MF,Ajax,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,David Regis,1968-12-02,DF,Metz,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Eddie Lewis,1974-05-17,MF,Fulham,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Earnie Stewart,1969-03-28,MF,NAC Breda,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Joe-Max Moore,1971-02-23,FW,Everton,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Claudio Reyna,1973-07-20,MF,Sunderland,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Clint Mathis,1976-11-25,FW,MetroStars,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Jeff Agoos,1968-05-02,DF,San Jose Earthquakes,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Cobi Jones,1970-06-16,MF,LA Galaxy,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Steve Cherundolo,1979-02-19,DF,Hannover 96,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Josh Wolff,1977-02-25,FW,Chicago Fire,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Carlos Llamosa,1969-06-30,DF,New England Revolution,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,DaMarcus Beasley,1982-05-24,MF,Chicago Fire,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Kasey Keller,1969-11-29,GK,Tottenham Hotspur,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Tony Meola,1969-02-21,GK,Kansas City Wizards,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Brian McBride,1972-06-19,FW,Columbus Crew,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Landon Donovan,1982-03-04,FW,San Jose Earthquakes,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Tony Sanneh,1971-06-01,DF,1. FC Nürnberg,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,United States,Eddie Pope,1973-12-24,DF,D.C. United,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Alioum Boukar,1972-01-03,GK,Samsunspor,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Bill Tchato,1975-05-14,DF,Montpellier,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Pierre Womé,1979-03-26,DF,Bologna,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Rigobert Song,1976-07-01,DF,1. FC Köln,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Raymond Kalla,1975-04-22,DF,Extremadura,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Pierre Njanka,1975-03-15,DF,Strasbourg,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Joseph N'Do,1976-04-28,MF,Al-Khaleej,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Geremi,1978-12-20,DF,Real Madrid,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Patrick M'Boma,1970-11-15,FW,Sunderland,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Pius N'Diefi,1975-07-05,FW,Sedan,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Lauren,1977-01-19,MF,Arsenal,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Lucien Mettomo,1977-04-19,DF,Manchester City,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Joël Epalle,1978-02-20,MF,Panachaiki,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Nicolas Alnoudji,1979-12-09,MF,Rizespor,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Jacques Songo'o,1964-03-17,GK,Metz,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Marc-Vivien Foé,1975-05-01,MF,Lyon,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Patrick Suffo,1978-01-17,FW,Sheffield United,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Salomon Olembé,1980-12-08,MF,Marseille,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Joseph-Désiré Job,1977-12-01,FW,Metz,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Cameroon,Daniel N'Gom Kome,1980-05-19,MF,Numancia,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Germany,Oliver Kahn,1969-06-15,GK,Bayern Munich,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Germany,Thomas Linke,1969-12-26,DF,Bayern Munich,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Germany,Marko Rehmer,1972-04-29,DF,Hertha BSC,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Germany,Frank Baumann,1975-10-29,DF,Werder Bremen,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Germany,Carsten Ramelow,1974-03-20,MF,Bayer Leverkusen,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Germany,Christian Ziege,1972-02-01,DF,Tottenham Hotspur,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Germany,Oliver Neuville,1973-05-01,FW,Bayer Leverkusen,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Germany,Dietmar Hamann,1973-08-27,MF,Liverpool,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Germany,Carsten Jancker,1974-08-28,FW,Bayern Munich,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Germany,Lars Ricken,1976-07-10,MF,Borussia Dortmund,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Germany,Jens Lehmann,1969-11-10,GK,Borussia Dortmund,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
2002,Germany,Michael Ballack,1976-09-26,MF,Bayer Leverkusen,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup_squads
