year,tournament,opening_date,group,country,country_rank_by_total_value,coach,player_order,shirt_number,position,player_name,birth_date,age,is_captain,squad_club,caps,goals,transfermarkt_player_id,transfermarkt_name,transfermarkt_country,transfermarkt_position,transfermarkt_sub_position,match_status,match_confidence,match_reason,value_eur,value_million_eur,valuation_date,valuation_method,valuation_day_offset,valuation_source,valuation_club,valuation_competition_id,transfermarkt_player_url,transfermarkt_image_url,squad_source_url
2006,2006 FIFA World Cup,2006-06-09,Group C,Argentina,4,José Pekerman,16,16,MF,Pablo Aimar,1979-11-03,26,false,Valencia,40,0,3411,Pablo Aimar,Argentina,Midfield,Attacking Midfield,matched,1,name_birth_country,18000000,18,2006-02-07,latest_on_or_before_opening,-122,player_valuations,Valencia CF,PO1,https://www.transfermarkt.co.uk/pablo-aimar/profil/spieler/3411,https://img.a.transfermarkt.technology/portrait/header/3411-1603456488.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Argentina,4,José Pekerman,17,17,DF,Leandro Cufré,1978-05-09,28,false,Roma,2,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Argentina,4,José Pekerman,18,18,MF,Maxi Rodríguez,1981-01-02,25,false,Atlético Madrid,13,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Argentina,4,José Pekerman,19,19,FW,Lionel Messi,1987-06-24,18,false,Barcelona,7,0,28003,Lionel Messi,Argentina,Attack,Right Winger,matched,1,name_birth_country,15000000,15,2006-01-20,latest_on_or_before_opening,-140,player_valuations,FC Barcelona,MLS1,https://www.transfermarkt.co.uk/lionel-messi/profil/spieler/28003,https://img.a.transfermarkt.technology/portrait/header/28003-1771694720.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Argentina,4,José Pekerman,20,20,FW,Julio Cruz,1974-10-10,31,false,Inter Milan,15,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Argentina,4,José Pekerman,21,21,DF,Nicolás Burdisso,1981-04-12,25,false,Inter Milan,8,0,3417,Nicolás Burdisso,Argentina,Defender,Centre-Back,matched,1,name_birth_country,6000000,6,2006-02-02,latest_on_or_before_opening,-127,player_valuations,FC Internazionale,IT1,https://www.transfermarkt.co.uk/nicolas-burdisso/profil/spieler/3417,https://img.a.transfermarkt.technology/portrait/header/3417-1448531346.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Argentina,4,José Pekerman,22,22,MF,Lucho González,1981-01-19,25,false,Porto,27,0,26244,Lucho González,Argentina,Midfield,Central Midfield,matched,1,name_birth_country,14000000,14,2006-05-05,latest_on_or_before_opening,-35,player_valuations,FC Porto,PO1,https://www.transfermarkt.co.uk/lucho-gonzalez/profil/spieler/26244,https://img.a.transfermarkt.technology/portrait/header/26244-1525788992.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Argentina,4,José Pekerman,23,23,GK,Oscar Ustari,1986-07-03,19,false,Independiente,0,0,3755,Óscar Ustari,Argentina,Goalkeeper,Goalkeeper,matched,1,name_birth_country,1500000,1.5,2004-10-04,latest_on_or_before_opening,-613,player_valuations,CA Independiente II,MLS1,https://www.transfermarkt.co.uk/oscar-ustari/profil/spieler/3755,https://img.a.transfermarkt.technology/portrait/header/3755-1740775542.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,1,1,GK,Jean-Jacques Tizié,1972-09-07,33,false,Espérance de Tunis,24,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,2,2,MF,Kanga Akalé,1981-03-07,25,false,Auxerre,22,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,3,3,DF,Arthur Boka,1983-04-02,23,false,Strasbourg,23,0,13038,Arthur Boka,Cote d'Ivoire,Defender,Left-Back,matched,1,name_birth_country,2350000,2.4,2006-03-17,latest_on_or_before_opening,-84,player_valuations,RC Strasbourg Alsace,ES1,https://www.transfermarkt.co.uk/arthur-boka/profil/spieler/13038,https://img.a.transfermarkt.technology/portrait/header/13038-1447239112.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,4,4,DF,Kolo Touré,1981-03-19,25,false,Arsenal,42,0,3202,Kolo Touré,Cote d'Ivoire,Defender,Centre-Back,matched,1,name_birth_country,7750000,7.8,2005-10-17,latest_on_or_before_opening,-235,player_valuations,Arsenal FC,SC1,https://www.transfermarkt.co.uk/kolo-toure/profil/spieler/3202,https://img.a.transfermarkt.technology/portrait/header/3202-1459258220.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,5,5,MF,Didier Zokora,1980-12-14,25,false,Saint-Étienne,38,0,13389,Didier Zokora,Cote d'Ivoire,Midfield,Defensive Midfield,matched,1,name_birth_country,7000000,7,2006-01-23,latest_on_or_before_opening,-137,player_valuations,AS Saint-Étienne,TR1,https://www.transfermarkt.co.uk/didier-zokora/profil/spieler/13389,https://img.a.transfermarkt.technology/portrait/header/13389-1408536889.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,6,6,DF,Blaise Kouassi,1975-02-02,31,false,Troyes,36,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,7,7,MF,Emerse Faé,1984-01-24,22,false,Nantes,14,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,8,8,MF,Bonaventure Kalou,1978-01-12,28,false,Paris Saint-Germain,49,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,9,9,FW,Arouna Koné,1983-11-11,22,false,PSV Eindhoven,17,0,8552,Arouna Koné,Cote d'Ivoire,Attack,Centre-Forward,matched,1,name_birth_country,6000000,6,2004-10-21,latest_on_or_before_opening,-596,player_valuations,Roda JC Kerkrade,TR1,https://www.transfermarkt.co.uk/arouna-kone/profil/spieler/8552,https://img.a.transfermarkt.technology/portrait/header/8552-1566989605.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,10,10,MF,Gilles Yapi Yapo,1982-01-13,24,false,Young Boys,26,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,11,11,FW,Didier Drogba,1978-03-11,28,true,Chelsea,32,0,3924,Didier Drogba,Cote d'Ivoire,Attack,Centre-Forward,matched,1,name_birth_country,26000000,26,2005-10-17,latest_on_or_before_opening,-235,player_valuations,Chelsea FC,GB1,https://www.transfermarkt.co.uk/didier-drogba/profil/spieler/3924,https://img.a.transfermarkt.technology/portrait/header/3924-1683633427.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,12,12,DF,Abdoulaye Méïté,1980-10-06,25,false,Marseille,18,0,5315,Abdoulaye Méïté,Cote d'Ivoire,Defender,Centre-Back,matched,1,name_birth_country,4000000,4,2006-01-23,latest_on_or_before_opening,-137,player_valuations,Olympique Marseille,GR1,https://www.transfermarkt.co.uk/abdoulaye-meite/profil/spieler/5315,https://img.a.transfermarkt.technology/portrait/header/5315-1459943720.png?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,13,13,DF,Marco Zoro,1983-12-27,22,false,Messina,13,0,19138,Marco Zoro,Cote d'Ivoire,Defender,Centre-Back,matched,1,name_birth_country,1500000,1.5,2005-01-16,latest_on_or_before_opening,-509,player_valuations,FC Messina Peloro,GR1,https://www.transfermarkt.co.uk/marco-zoro/profil/spieler/19138,https://img.a.transfermarkt.technology/portrait/header/s_19138_1420_2012_1.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,14,14,FW,Bakari Koné,1981-09-17,24,false,Nice,16,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,15,15,FW,Aruna Dindane,1980-11-26,25,false,Lens,34,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,16,16,GK,Gérard Gnanhouan,1979-02-12,27,false,Montpellier,6,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,17,17,DF,Cyril Domoraud,1971-07-22,34,false,Créteil,50,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,18,18,MF,Abdul Kader Keïta,1981-08-06,24,false,Lille,26,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,19,19,MF,Yaya Touré,1983-03-13,23,false,Olympiacos,14,0,13091,Yaya Touré,Cote d'Ivoire,Midfield,Central Midfield,matched,0.7,unique_name,8000000,8,2006-04-01,latest_on_or_before_opening,-69,player_valuations,Olympiacos Piraeus,GR1,https://www.transfermarkt.co.uk/yaya-toure/profil/spieler/13091,https://img.a.transfermarkt.technology/portrait/header/13091-1544797025.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,20,20,DF,Guy Demel,1981-06-13,24,false,Hamburger SV,7,0,1368,Guy Demel,Cote d'Ivoire,Defender,Right-Back,matched,1,name_birth_country,4750000,4.8,2006-06-02,latest_on_or_before_opening,-7,player_valuations,Hamburger SV,SC1,https://www.transfermarkt.co.uk/guy-demel/profil/spieler/1368,https://img.a.transfermarkt.technology/portrait/header/s_1368_41_2010_1.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,21,21,DF,Emmanuel Eboué,1983-06-04,23,false,Arsenal,11,0,13058,Emmanuel Eboué,Cote d'Ivoire,Defender,Right-Back,matched,1,name_birth_country,2000000,2,2005-10-17,latest_on_or_before_opening,-235,player_valuations,Arsenal FC,TR1,https://www.transfermarkt.co.uk/emmanuel-eboue/profil/spieler/13058,https://img.a.transfermarkt.technology/portrait/header/s_13058_141_2013_09_05_1.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,22,22,MF,Romaric,1983-06-04,23,false,Le Mans,8,0,15808,Romaric,Cote d'Ivoire,Midfield,Defensive Midfield,matched,1,name_birth_country,1200000,1.2,2004-11-19,latest_on_or_before_opening,-567,player_valuations,KSK Beveren (- 2010),FR1,https://www.transfermarkt.co.uk/romaric/profil/spieler/15808,https://img.a.transfermarkt.technology/portrait/header/s_15808_595_2013_08_14_1.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Ivory Coast,11,Henri Michel,23,23,GK,Boubacar Barry,1979-12-30,26,false,Beveren,6,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,1,1,GK,Edwin van der Sar,1970-10-29,35,true,Manchester United,109,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,2,2,DF,Kew Jaliens,1978-09-15,27,false,AZ,1,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,3,3,DF,Khalid Boulahrouz,1981-12-28,24,false,Hamburger SV,11,0,4489,Khalid Boulahrouz,Netherlands,Defender,Centre-Back,matched,1,name_birth_country,10500000,10.5,2005-10-05,latest_on_or_before_opening,-247,player_valuations,Hamburger SV,NL1,https://www.transfermarkt.co.uk/khalid-boulahrouz/profil/spieler/4489,https://img.a.transfermarkt.technology/portrait/header/4489-1492694475.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,4,4,DF,Joris Mathijsen,1980-04-05,26,false,AZ,8,0,4563,Joris Mathijsen,Netherlands,Defender,Centre-Back,matched,1,name_birth_country,6000000,6,2005-06-09,latest_on_or_before_opening,-365,player_valuations,AZ Alkmaar,NL1,https://www.transfermarkt.co.uk/joris-mathijsen/profil/spieler/4563,https://img.a.transfermarkt.technology/portrait/header/s_4563_234_2012_1.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,5,5,DF,Giovanni van Bronckhorst,1975-02-05,31,false,Barcelona,57,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,6,6,MF,Denny Landzaat,1976-05-06,30,false,AZ,23,0,4570,Denny Landzaat,Netherlands,Midfield,Central Midfield,matched,1,name_birth_country,7000000,7,2006-01-23,latest_on_or_before_opening,-137,player_valuations,AZ Alkmaar,NL1,https://www.transfermarkt.co.uk/denny-landzaat/profil/spieler/4570,https://img.a.transfermarkt.technology/portrait/header/s_4570_317_2012_1.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,7,7,FW,Dirk Kuyt,1980-07-22,25,false,Feyenoord,19,0,4010,Dirk Kuyt,Netherlands,Attack,Right Winger,matched,1,name_birth_country,17500000,17.5,2006-03-21,latest_on_or_before_opening,-80,player_valuations,Feyenoord Rotterdam,NL1,https://www.transfermarkt.co.uk/dirk-kuyt/profil/spieler/4010,https://img.a.transfermarkt.technology/portrait/header/4010-1401971428.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,8,8,MF,Phillip Cocu,1970-10-29,35,false,PSV Eindhoven,97,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,9,9,FW,Ruud van Nistelrooy,1976-07-01,29,false,Manchester United,51,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,10,10,MF,Rafael van der Vaart,1983-02-11,23,false,Hamburger SV,35,0,4192,Rafael van der Vaart,Netherlands,Midfield,Attacking Midfield,matched,1,name_birth_country,21000000,21,2006-01-09,latest_on_or_before_opening,-151,player_valuations,Hamburger SV,DK1,https://www.transfermarkt.co.uk/rafael-van-der-vaart/profil/spieler/4192,https://img.a.transfermarkt.technology/portrait/header/4192-1447257367.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,11,11,MF,Arjen Robben,1984-01-23,22,false,Chelsea,20,0,4360,Arjen Robben,Netherlands,Attack,Right Winger,matched,1,name_birth_country,27500000,27.5,2005-10-17,latest_on_or_before_opening,-235,player_valuations,Chelsea FC,NL1,https://www.transfermarkt.co.uk/arjen-robben/profil/spieler/4360,https://img.a.transfermarkt.technology/portrait/header/4360-1540568808.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,12,12,DF,Jan Kromkamp,1980-08-17,25,false,Liverpool,11,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,13,13,DF,André Ooijer,1974-07-11,31,false,PSV Eindhoven,19,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,14,14,DF,John Heitinga,1983-11-15,22,false,Ajax,18,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,15,15,DF,Tim de Cler,1978-11-08,27,false,AZ,3,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,16,16,MF,Hedwiges Maduro,1985-02-13,21,false,Ajax,11,0,19057,Hedwiges Maduro,Netherlands,Midfield,Defensive Midfield,matched,1,name_birth_country,3000000,3,2005-06-09,latest_on_or_before_opening,-365,player_valuations,Ajax Amsterdam,NL1,https://www.transfermarkt.co.uk/hedwiges-maduro/profil/spieler/19057,https://img.a.transfermarkt.technology/portrait/header/19057-1491391231.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,17,17,FW,Robin van Persie,1983-08-06,22,false,Arsenal,10,0,4380,Robin van Persie,Netherlands,Attack,Centre-Forward,matched,1,name_birth_country,7250000,7.3,2005-10-17,latest_on_or_before_opening,-235,player_valuations,Arsenal FC,NL1,https://www.transfermarkt.co.uk/robin-van-persie/profil/spieler/4380,https://img.a.transfermarkt.technology/portrait/header/4380-1516382956.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,18,18,MF,Mark van Bommel,1977-04-22,29,false,Barcelona,37,0,3515,Mark van Bommel,Netherlands,Midfield,Defensive Midfield,matched,1,name_birth_country,12000000,12,2005-04-27,latest_on_or_before_opening,-408,player_valuations,PSV Eindhoven,NL1,https://www.transfermarkt.co.uk/mark-van-bommel/profil/spieler/3515,https://img.a.transfermarkt.technology/portrait/header/3515-1461328878.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,19,19,FW,Jan Vennegoor of Hesselink,1978-11-07,27,false,PSV Eindhoven,7,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,20,20,MF,Wesley Sneijder,1984-06-09,22,false,Ajax,23,0,4673,Wesley Sneijder,Netherlands,Midfield,Attacking Midfield,matched,1,name_birth_country,10000000,10,2004-10-04,latest_on_or_before_opening,-613,player_valuations,Ajax Amsterdam,FR1,https://www.transfermarkt.co.uk/wesley-sneijder/profil/spieler/4673,https://img.a.transfermarkt.technology/portrait/header/4673-1473587409.jpeg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,21,21,FW,Ryan Babel,1986-12-19,19,false,Ajax,6,0,16135,Ryan Babel,Netherlands,Attack,Left Winger,matched,1,name_birth_country,4000000,4,2006-02-07,latest_on_or_before_opening,-122,player_valuations,Ajax Amsterdam,TR1,https://www.transfermarkt.co.uk/ryan-babel/profil/spieler/16135,https://img.a.transfermarkt.technology/portrait/header/16135-1663352942.png?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,22,22,GK,Henk Timmer,1971-12-03,34,false,AZ,2,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Netherlands,5,Marco van Basten,23,23,GK,Maarten Stekelenburg,1982-09-22,23,false,Ajax,2,0,4311,Maarten Stekelenburg,,Goalkeeper,Goalkeeper,matched,1,name_birth_country,2500000,2.5,2004-10-04,latest_on_or_before_opening,-613,player_valuations,Ajax Amsterdam,NL1,https://www.transfermarkt.co.uk/maarten-stekelenburg/profil/spieler/4311,https://img.a.transfermarkt.technology/portrait/header/4311-1666951999.jpg?lm=1,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Serbia and Montenegro,13,Ilija Petković,1,1,GK,Dragoslav Jevrić,1974-07-08,31,false,Ankaraspor,40,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Serbia and Montenegro,13,Ilija Petković,2,2,MF,Ivan Ergić,1981-01-21,25,false,Basel,1,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
2006,2006 FIFA World Cup,2006-06-09,Group C,Serbia and Montenegro,13,Ilija Petković,3,3,DF,Ivica Dragutinović,1975-11-13,30,false,Sevilla,27,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2006_FIFA_World_Cup_squads
